Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:08:39:19.374,61,0.0043743295,0.0000000000,0.0390919223,0.0000000000,0.1148670465,0.8559158444,0.0000000000,0.0044090385,0.0000000000,0.0000000000,0.0169919636,0.1153245568,0.8562720418,0.0000000000,0.1249358878,0.0000000000,0.0287497733,0.0350419991,0.0282770153,0.0401725322,0.0262243748,0.0000000000,0.0000917578,0.2214308530,0.1888554543,0.0000000000,0.0000000000,0.0396800563,0.0418634415,0.1621718258,0.1924443692,0.1080737710,0.0151996249,0.3149211705,0.2230390906,0.1978621781,0.2020464987,0.0404478572,0.0367648415,0.0328923911,0.0325509533,0.6811832190,0.6811521649,0.5495278835,0.0000000000,0.0000000000,0.0240139104,0.7274290919,0.7684605122,0.2262306958,0.2588370740,0.0000000250,0.1160461828,0.0190273821,0.0319431126,0.0249965768,-0.1087709069,0.0003339312,0.0216437764,-0.1087795496,-0.0072967387
20:08:39:20.376,61,0.0048781573,0.0000000000,0.0378665067,0.0000000000,0.1134798750,0.8615258336,0.0000000000,0.0049235402,0.0000000000,0.0000000000,0.0159337502,0.1139277369,0.8618465066,0.0000000000,0.1253391504,0.0000000000,0.0281802714,0.0348079614,0.0280631799,0.0392772742,0.0259773713,0.0000000000,0.0000000000,0.2226657569,0.1898229122,0.0000000000,0.0000000000,0.0407063104,0.0428124219,0.1624212563,0.1923702061,0.1085412055,0.0151029378,0.3182711303,0.2269331813,0.1997680515,0.2038733959,0.0401143916,0.0364336446,0.0327350274,0.0324219763,0.6870376468,0.6869974732,0.5477175713,0.0000000000,0.0000000000,0.0235178359,0.7317187786,0.7709662914,0.2277866304,0.2594174147,0.0000000320,0.1148026437,0.0190452337,0.0301357117,0.0243512653,-0.1081610769,0.0003723737,0.0209684707,-0.1081697643,-0.0072152107
20:08:39:21.377,61,0.0053957668,0.0000000000,0.0354157612,0.0000000000,0.1107225418,0.8650658727,0.0000000000,0.0054520662,0.0000000000,0.0000000000,0.0137250340,0.1111517102,0.8653599024,0.0000000000,0.1257058978,0.0000000000,0.0277188681,0.0346287675,0.0278640054,0.0385262594,0.0257279612,0.0000000000,0.0000000000,0.2235350311,0.1902926117,0.0000000000,0.0000000000,0.0415559672,0.0436207652,0.1626910269,0.1923695058,0.1090202555,0.0150045510,0.3213175833,0.2298198640,0.2011281252,0.2051069140,0.0398358665,0.0361654833,0.0326351784,0.0323453918,0.6923646331,0.6923101544,0.5459613204,0.0000000000,0.0000000000,0.0230058413,0.7350736260,0.7725910544,0.2288195044,0.2598386407,0.0000000342,0.1139440760,0.0188534409,0.0285444055,0.0230042040,-0.1069491506,0.0004495657,0.0196176805,-0.1069578901,-0.0070552095
20:08:39:22.379,61,0.0059329481,0.0000000000,0.0330780409,0.0000000000,0.1077117771,0.8674101233,0.0000000000,0.0060010394,0.0000000000,0.0000000000,0.0116010644,0.1081225052,0.8676835895,0.0000000000,0.1260364950,0.0000000000,0.0272989944,0.0344926566,0.0277330745,0.0379298329,0.0255182553,0.0000000000,0.0000000000,0.2241355479,0.1905487627,0.0000000000,0.0000000000,0.0421377830,0.0441726111,0.1630285531,0.1924028844,0.1096272618,0.0149094863,0.3228193820,0.2312871218,0.2016783655,0.2055348605,0.0396093726,0.0359534472,0.0325954556,0.0323328823,0.6967364550,0.6966690421,0.5447046161,0.0000000000,0.0000000000,0.0224878136,0.7386474013,0.7744168639,0.2307992727,0.2604755759,0.0000000252,0.1135179773,0.0184213892,0.0273501836,0.0217087176,-0.1056269035,0.0005218266,0.0183295347,-0.1056356877,-0.0068931077
20:08:39:23.380,61,0.0065144799,0.0000000000,0.0319014862,0.0000000000,0.1055892333,0.8691302538,0.0000000000,0.0065965340,0.0000000000,0.0000000000,0.0105295246,0.1059891880,0.8693860173,0.0000000000,0.1265134215,0.0000000000,0.0269933585,0.0344129875,0.0276731085,0.0374339186,0.0253476799,0.0000000000,0.0000000000,0.2245905399,0.1904982328,0.0000000000,0.0000000000,0.0425452627,0.0445392355,0.1633992642,0.1925089359,0.1105207354,0.0148304701,0.3237335980,0.2321547121,0.2018198967,0.2055332810,0.0394479856,0.0358119458,0.0326108783,0.0323574394,0.7003867626,0.7003083825,0.5431035757,0.0000000000,0.0000000000,0.0219780244,0.7412436008,0.7755449414,0.2330319434,0.2611456215,0.0000000254,0.1134513766,0.0177619234,0.0263894331,0.0210551601,-0.1046958417,0.0005586780,0.0176820271,-0.1047046483,-0.0067929761
20:08:39:24.382,61,0.0071877395,0.0000000000,0.0301200151,0.0000000000,0.1046834216,0.8705443144,0.0000000000,0.0072822371,0.0000000000,0.0000000000,0.0089475578,0.1050736979,0.8707854748,0.0000000000,0.1268548965,0.0000000000,0.0267125275,0.0343314297,0.0276179593,0.0369518511,0.0251185186,0.0000000000,0.0000000000,0.2249276787,0.1903378069,0.0000000000,0.0000000000,0.0429034233,0.0448646545,0.1639577597,0.1928378940,0.1112127155,0.0147184636,0.3243710101,0.2328100353,0.2016086280,0.2051629573,0.0392910726,0.0356853306,0.0326588042,0.0324062817,0.7042759061,0.7041882277,0.5380839705,0.0000000000,0.0000000000,0.0214226060,0.7424068451,0.7760525942,0.2342751473,0.2616217732,0.0000000161,0.1130864173,0.0174321681,0.0257334486,0.0200899243,-0.1042961031,0.0006055359,0.0166979991,-0.1043049544,-0.0067180893
20:08:39:25.384,61,0.0164013263,0.0000000000,0.0285424255,0.0000000000,0.0998557135,0.8723446131,0.0000000000,0.0166487973,0.0000000000,0.0000000000,0.0075477390,0.1002267078,0.8725686669,0.0000000000,0.1270131022,0.0000000000,0.0265124924,0.0342347920,0.0275524631,0.0364621542,0.0249286052,0.0000000000,0.0000000000,0.2251549512,0.1898346543,0.0000000000,0.0000000000,0.0430922098,0.0450192504,0.1643085927,0.1930461824,0.1118244901,0.0145654473,0.3263833225,0.2353936881,0.2013844103,0.2047161907,0.0390793718,0.0355221331,0.0327888206,0.0325125977,0.7140684128,0.7139675617,0.5276088715,0.0000000000,0.0000000000,0.0208303165,0.7434250712,0.7765613198,0.2391712815,0.2629081607,0.0000000077,0.1126484796,0.0178898200,0.0256328490,0.0192361586,-0.1021809876,0.0006544684,0.0158322789,-0.1021899357,-0.0065241703
20:08:39:26.385,61,0.0281834267,0.0000000000,0.0307219699,0.0000000000,0.0944729745,0.8772976398,0.0000000000,0.0287686139,0.0000000000,0.0000000000,0.0095868325,0.0948372856,0.8775056005,0.0000000000,0.1271005571,0.0000000000,0.0263820589,0.0340645611,0.0273989849,0.0358521193,0.0246735178,0.0000000000,0.0000000000,0.2254901528,0.1892459840,0.0000000000,0.0000000000,0.0432430878,0.0451331399,0.1644869149,0.1931401640,0.1123192757,0.0143574951,0.3345588148,0.2476777434,0.2037862688,0.2061511725,0.0388345979,0.0353274941,0.0329505317,0.0326266922,0.7226309776,0.7225456834,0.5238810778,0.0000000000,0.0000000000,0.0202683080,0.7490006685,0.7802680731,0.2435683012,0.2660842836,0.0000000000,0.1122589782,0.0186590925,0.0260904487,0.0204811655,-0.0998296440,0.0006137701,0.0170453303,-0.0998387039,-0.0064026527
20:08:39:27.387,61,0.0319690779,0.0000000000,0.0318138227,0.0000000000,0.0941760242,0.8826519847,0.0000000000,0.0326662362,0.0000000000,0.0000000000,0.0106042009,0.0945433900,0.8828474879,0.0000000000,0.1273223460,0.0000000000,0.0262479056,0.0338544734,0.0271908361,0.0352173150,0.0244669020,0.0000000000,0.0000000000,0.2259421796,0.1888456792,0.0000000000,0.0000000000,0.0433278568,0.0452022739,0.1643953174,0.1930356324,0.1128070429,0.0141453771,0.3417873383,0.2555757463,0.2073659301,0.2093775570,0.0385672562,0.0351113863,0.0331071168,0.0327377170,0.7275639772,0.7274935246,0.5219752192,0.0000000000,0.0000000000,0.0197981969,0.7528966069,0.7845739722,0.2459834218,0.2686044276,0.0000000000,0.1126643643,0.0199034363,0.0270216223,0.0211021416,-0.0997015685,0.0005888895,0.0176497959,-0.0997106358,-0.0064180074
20:08:39:28.388,61,0.0338319689,0.0000000000,0.0322777443,0.0000000000,0.0940540805,0.8875167966,0.0000000000,0.0346045792,0.0000000000,0.0000000000,0.0110529242,0.0944227204,0.8877024055,0.0000000000,0.1276963800,0.0000000000,0.0261248220,0.0336586162,0.0269708838,0.0346034393,0.0243062694,0.0000000000,0.0000000000,0.2264397442,0.1884090602,0.0000000000,0.0000000000,0.0434650034,0.0453387499,0.1640374660,0.1927111000,0.1130524278,0.0139530916,0.3448398113,0.2595948577,0.2171558589,0.2188173234,0.0383562967,0.0349458158,0.0332473144,0.0328225233,0.7310632467,0.7310063839,0.5209637880,0.0000000000,0.0000000000,0.0194539856,0.7547031641,0.7865152955,0.2473456264,0.2699051201,0.0000000000,0.1130759791,0.0209595934,0.0283193383,0.0213760324,-0.0996489972,0.0005779398,0.0179066099,-0.0996580720,-0.0064246226
20:08:39:29.390,61,0.0348049551,0.0000000000,0.0350957662,0.0000000000,0.0893233269,0.8898181319,0.0000000000,0.0356112123,0.0000000000,0.0000000000,0.0135981953,0.0896881670,0.8899996281,0.0000000000,0.1279918253,0.0000000000,0.0259944107,0.0333995447,0.0266702417,0.0340104140,0.0242638085,0.0000000000,0.0000000000,0.2271075547,0.1881573200,0.0000000000,0.0000000000,0.0435760468,0.0454364307,0.1633701026,0.1917974949,0.1133443117,0.0137108471,0.3620102704,0.2749222517,0.2210972905,0.2222999185,0.0380581655,0.0347016230,0.0334546715,0.0329621509,0.7335897684,0.7335373759,0.5203303099,0.0000000000,0.0000000000,0.0192179848,0.7566458583,0.7881631851,0.2487457544,0.2710323036,0.0000000367,0.1134249121,0.0222186297,0.0295136832,0.0229302198,-0.0975835621,0.0005310430,0.0194719844,-0.0975927114,-0.0063307229
20:08:39:30.391,61,0.0356724113,0.0000000000,0.0380226821,0.0000000000,0.0822247788,0.8913956881,0.0000000000,0.0365020297,0.0000000000,0.0000000000,0.0162257347,0.0825779885,0.8915757537,0.0000000000,0.1281280667,0.0000000000,0.0257340353,0.0331200100,0.0263195485,0.0334299132,0.0241831690,0.0000000000,0.0000000000,0.2275434732,0.1879395396,0.0000000000,0.0000000000,0.0437786654,0.0456629060,0.1607750654,0.1885605454,0.1134382114,0.0134381671,0.3705364466,0.2845847607,0.2265955508,0.2273490131,0.0376963951,0.0344009176,0.0336673073,0.0331252031,0.7361156940,0.7360652089,0.5197165012,0.0000000000,0.0000000000,0.0190015063,0.7578015327,0.7894576788,0.2495947331,0.2718752027,0.0000000760,0.1137722060,0.0229717568,0.0303596202,0.0245352201,-0.0944815800,0.0004989706,0.0211004652,-0.0944908261,-0.0061516711
20:08:39:31.394,61,0.0368836932,0.0000000000,0.0367366374,0.0000000000,0.0806937888,0.8987269402,0.0000000000,0.0392398797,0.0000000000,0.0000000000,0.0150912898,0.0810383335,0.8989253044,0.0000000000,0.1282728016,0.0000000000,0.0253278743,0.0328595527,0.0259912554,0.0328440741,0.0239333324,0.0000000000,0.0000000000,0.2280530930,0.1883635223,0.0000000000,0.0000000000,0.0441888049,0.0461944193,0.1579255313,0.1853218675,0.1136613637,0.0132097472,0.3744107187,0.2917010188,0.2339749187,0.2394155264,0.0373175070,0.0340563692,0.0338336639,0.0332964063,0.7401902080,0.7401629686,0.5216373205,0.0000000000,0.0000000000,0.0187709462,0.7634955049,0.8114812374,0.2502670586,0.2802766562,0.0000000951,0.1134711131,0.0233299285,0.0309241433,0.0238428973,-0.0938095301,0.0005301264,0.0203906856,-0.0938187987,-0.0060741296
20:08:39:32.395,61,0.0390848219,0.0000000000,0.0377619527,0.0000000000,0.0816419274,0.9048343897,0.0000000000,0.0433307551,0.0000000000,0.0000000000,0.0160883814,0.0819923952,0.9050716758,0.0000000000,0.1286145747,0.0000000000,0.0248039588,0.0326038003,0.0256888885,0.0323067047,0.0236212537,0.0000000000,0.0000000000,0.2306274921,0.1992525309,0.0000000000,0.0000000000,0.0447706208,0.0476671122,0.1565408111,0.1838388592,0.1138180792,0.0130292363,0.3763742447,0.2949561179,0.2368150353,0.2446816713,0.0369888805,0.0337371230,0.0340039618,0.0335239545,0.7417891622,0.7417737246,0.5259655714,0.0000000000,0.0000000000,0.0186227076,0.7652170062,0.8178228140,0.2507080436,0.2889688611,0.0000001077,0.1132904366,0.0230905190,0.0308341403,0.0244514607,-0.0942260325,0.0005045030,0.0209569074,-0.0942353234,-0.0061265789
20:08:39:33.397,61,0.0396870486,0.0000000000,0.0372605324,0.0000000000,0.0822974816,0.9074333310,0.0000000000,0.0444203056,0.0000000000,0.0000000000,0.0156850200,0.0826482996,0.9076832533,0.0000000000,0.1288698018,0.0000000000,0.0242550839,0.0324347802,0.0254702549,0.0318762586,0.0233872756,0.0000000000,0.0000000000,0.2465816289,0.2146088481,0.0000000000,0.0000000000,0.0453923568,0.0486160852,0.1557939053,0.1830755323,0.1138977557,0.0128902607,0.3770326972,0.2962254882,0.2384566367,0.2471506000,0.0367668383,0.0335228257,0.0342093781,0.0337744169,0.7425978184,0.7425878048,0.5274943709,0.0000000000,0.0000000000,0.0185225643,0.7663573027,0.8210445642,0.2521530986,0.2926834226,0.0000001030,0.1135476455,0.0225846469,0.0304132439,0.0242051221,-0.0945121497,0.0005105767,0.0206786357,-0.0945214629,-0.0061389124
20:08:39:34.398,61,0.0390324667,0.0000000000,0.0369217321,0.0000000000,0.0835812762,0.9089623094,0.0000000000,0.0425475724,0.0000000000,0.0000000000,0.0154190594,0.0839348510,0.9092155099,0.0000000000,0.1289154887,0.0000000000,0.0237719230,0.0322923623,0.0252228826,0.0314147770,0.0230529085,0.0000000000,0.0000000000,0.2524240613,0.2196846306,0.0000000000,0.0000000000,0.0468768738,0.0504062250,0.1552399695,0.1825126708,0.1138066649,0.0127311926,0.3775326312,0.2970069945,0.2401205450,0.2486270219,0.0365308896,0.0333035216,0.0343937762,0.0339720696,0.7432106137,0.7432028651,0.5258279443,0.0000000000,0.0000000000,0.0183289871,0.7670544982,0.8219965100,0.2528199255,0.2940192223,0.0000001257,0.1129655764,0.0226719081,0.0301354658,0.0240425672,-0.0950734839,0.0005111507,0.0204895921,-0.0950827748,-0.0061756666
20:08:39:35.400,61,0.0386434086,0.0000000000,0.0349537134,0.0000000000,0.0848107934,0.9100107551,0.0000000000,0.0417800434,0.0000000000,0.0000000000,0.0136413593,0.0851616859,0.9102606177,0.0000000000,0.1287547797,0.0000000000,0.0233896263,0.0322288126,0.0250306353,0.0309599321,0.0226716008,0.0000000000,0.0000000000,0.2555164695,0.2221631855,0.0000000000,0.0000000000,0.0478908941,0.0514412224,0.1548092663,0.1819919348,0.1137911305,0.0125908228,0.3777037859,0.2972323298,0.2419060916,0.2494954169,0.0363107882,0.0331077538,0.0345659070,0.0341266990,0.7460452318,0.7460187674,0.5198999643,0.0000000000,0.0000000000,0.0180422049,0.7693222761,0.8223097324,0.2538408637,0.2944796681,0.0000001585,0.1120938510,0.0228117630,0.0301025882,0.0229571946,-0.0956084579,0.0005464579,0.0193991177,-0.0956177562,-0.0061768005
20:08:39:36.402,61,0.0388688780,0.0000000000,0.0330101736,0.0000000000,0.0840408877,0.9109771848,0.0000000000,0.0417132229,0.0000000000,0.0000000000,0.0118917162,0.0843833163,0.9112195373,0.0000000000,0.1283631474,0.0000000000,0.0230833404,0.0321132392,0.0247715358,0.0304603558,0.0222922210,0.0000000000,0.0000000000,0.2568773329,0.2218850702,0.0000000000,0.0000000000,0.0487265177,0.0522812642,0.1541571170,0.1812241077,0.1137152314,0.0124044595,0.3791022897,0.2982280850,0.2434206903,0.2500009239,0.0359993540,0.0328471474,0.0347143225,0.0342453346,0.7525336742,0.7524790168,0.5087304115,0.0000000000,0.0000000000,0.0176991858,0.7715511918,0.8221647739,0.2545517385,0.2939043939,0.0000001780,0.1102917641,0.0228975564,0.0306248441,0.0218892284,-0.0952685028,0.0005886318,0.0183246322,-0.0952778310,-0.0061113811
20:08:39:37.403,61,0.0420267507,0.0000000000,0.0307203010,0.0000000000,0.0823115483,0.9135919213,0.0000000000,0.0436396562,0.0000000000,0.0000000000,0.0098877130,0.0826418027,0.9137877226,0.0000000000,0.1278052926,0.0000000000,0.0228282437,0.0319747813,0.0244707447,0.0298799612,0.0218296666,0.0000000000,0.0000000000,0.2573563457,0.2192199677,0.0000000000,0.0000000000,0.0495444573,0.0530834757,0.1515187621,0.1777654290,0.1137442812,0.0121962707,0.3842358291,0.3055311441,0.2504144311,0.2515740693,0.0356289446,0.0325328447,0.0348560140,0.0343308933,0.7638537288,0.7637901902,0.5042251945,0.0000000000,0.0000000000,0.0172940791,0.7786518931,0.8222678304,0.2558067143,0.2935343683,0.0000002520,0.1080160737,0.0222083777,0.0313897915,0.0206660479,-0.0945083201,0.0006382836,0.0170596205,-0.0945177004,-0.0060086050
20:08:39:38.405,61,0.0535980090,0.0000000000,0.0302552450,0.0000000000,0.0792713389,0.9173969030,0.0000000000,0.0540286005,0.0000000000,0.0000000000,0.0095330272,0.0795916915,0.9175423980,0.0000000000,0.1271625608,0.0000000000,0.0226204917,0.0318611525,0.0241823290,0.0292819738,0.0212913007,0.0000000000,0.0000000000,0.2573754191,0.2174296230,0.0000000000,0.0000000000,0.0509630367,0.0543808229,0.1498172432,0.1756326556,0.1138999015,0.0119923493,0.3892115355,0.3120727539,0.2574460804,0.2552838624,0.0352361053,0.0322044529,0.0349646881,0.0343824476,0.7731980681,0.7731326818,0.5018402934,0.0000000000,0.0000000000,0.0168351084,0.7893605232,0.8229650855,0.2580679953,0.2933292091,0.0000004905,0.1064959243,0.0209111422,0.0316015631,0.0204497986,-0.0931773856,0.0006538403,0.0168057419,-0.0931868404,-0.0059011402
20:08:39:39.406,61,0.0575534590,0.0000000000,0.0285433047,0.0000000000,0.0767983198,0.9213648438,0.0000000000,0.0577199124,0.0000000000,0.0000000000,0.0080583924,0.0771067813,0.9214735031,0.0000000000,0.1262719035,0.0000000000,0.0223414153,0.0317356512,0.0238643922,0.0286778342,0.0207181517,0.0000000000,0.0000000000,0.2568865418,0.2154602408,0.0000000000,0.0000000000,0.0527497344,0.0561003946,0.1473584324,0.1721244752,0.1140422896,0.0117770601,0.3945037723,0.3191577792,0.2646229565,0.2613355517,0.0348110050,0.0318432897,0.0350182652,0.0343910381,0.7793804407,0.7793167233,0.5003941059,0.0000000000,0.0000000000,0.0163759049,0.7942228317,0.8241353035,0.2590460777,0.2929134071,0.0000009127,0.1052856818,0.0194540098,0.0316800624,0.0195497219,-0.0920929611,0.0006904526,0.0158610977,-0.0921024904,-0.0057893549
20:08:39:40.408,61,0.0597486645,0.0000000000,0.0265028626,0.0000000000,0.0754834339,0.9245529175,0.0000000000,0.0597642288,0.0000000000,0.0000000000,0.0062701674,0.0757824704,0.9246382713,0.0000000000,0.1254578531,0.0000000000,0.0220676288,0.0316619761,0.0236039273,0.0280997399,0.0201464985,0.0000000000,0.0000000000,0.2569002509,0.2147534788,0.0000000000,0.0000000000,0.0548448972,0.0581443943,0.1459453255,0.1703838557,0.1140166298,0.0116090365,0.3962071538,0.3214559555,0.2692275941,0.2652554214,0.0344726294,0.0315508470,0.0350459442,0.0343677253,0.7833447456,0.7832818031,0.4992218018,0.0000000000,0.0000000000,0.0159079190,0.7969321012,0.8251081705,0.2597967088,0.2924899161,0.0000013887,0.1045823544,0.0177364200,0.0313196033,0.0184580497,-0.0915149599,0.0007294101,0.0147333108,-0.0915245339,-0.0057100416
20:08:39:41.409,61,0.0607129373,0.0000000000,0.0257042330,0.0000000000,0.0747213513,0.9264972210,0.0000000000,0.0606711097,0.0000000000,0.0000000000,0.0055639083,0.0750161335,0.9265721440,0.0000000000,0.1247165352,0.0000000000,0.0217542965,0.0315932371,0.0233331919,0.0275722686,0.0195545927,0.0000000000,0.0000000000,0.2578550875,0.2161672711,0.0000000000,0.0000000000,0.0589997806,0.0623460151,0.1449790150,0.1692169458,0.1138703674,0.0114583392,0.3971895874,0.3226978183,0.2729618251,0.2690736353,0.0341521688,0.0312711298,0.0350472145,0.0343342200,0.7852079272,0.7851455212,0.4983542860,0.0000000000,0.0000000000,0.0154912863,0.7986282110,0.8261031508,0.2602051198,0.2919369042,0.0000026784,0.1039150655,0.0161279663,0.0305027384,0.0180268921,-0.0911805183,0.0007448093,0.0142921172,-0.0911901221,-0.0056716376
20:08:39:42.411,61,0.0611936785,0.0000000000,0.0245896783,0.0000000000,0.0739579871,0.9277507663,0.0000000000,0.0611421615,0.0000000000,0.0000000000,0.0045598536,0.0742476732,0.9278201461,0.0000000000,0.1222629771,0.0000000000,0.0213899035,0.0315250084,0.0230847597,0.0270873848,0.0190195274,0.0000000000,0.0000000000,0.2623493969,0.2223337889,0.0000000000,0.0000000000,0.0612858534,0.0648621619,0.1440608054,0.1682140231,0.1134115160,0.0113146165,0.3973365724,0.3229386210,0.2756894231,0.2719123662,0.0338674895,0.0310090240,0.0350428186,0.0343076810,0.7862916589,0.7862291336,0.4953497946,0.0000000000,0.0000000000,0.0151027087,0.7994446754,0.8266544938,0.2603931427,0.2913393378,0.0000027577,0.1029589996,0.0136982724,0.0300114881,0.0174139105,-0.0908451602,0.0007658153,0.0136760809,-0.0908547640,-0.0056278175
20:08:39:43.413,61,0.0614215061,0.0000000000,0.0242696740,0.0000000000,0.0733845904,0.9286640882,0.0000000000,0.0613787137,0.0000000000,0.0000000000,0.0042806189,0.0736719072,0.9287301898,0.0000000000,0.1192650124,0.0000000000,0.0210971273,0.0314724557,0.0228790585,0.0266840346,0.0185888242,0.0000000000,0.0000000000,0.2675533891,0.2266383320,0.0000000000,0.0000000000,0.0626417696,0.0662635937,0.1434414834,0.1675338149,0.1128492281,0.0111627756,0.3972080052,0.3226815760,0.2769289017,0.2732111812,0.0336047374,0.0307565052,0.0350348540,0.0342648849,0.7867490649,0.7866855860,0.4934928417,0.0000000000,0.0000000000,0.0147435181,0.7999849916,0.8270422816,0.2606123090,0.2907462716,0.0000030434,0.1011994705,0.0084613189,0.0289011579,0.0172434468,-0.0905939192,0.0007719970,0.0134995468,-0.0906035453,-0.0056043882
20:08:39:44.414,61,0.0616084486,0.0000000000,0.0246156510,0.0000000000,0.0719670355,0.9293530583,0.0000000000,0.0615842342,0.0000000000,0.0000000000,0.0046099848,0.0722517073,0.9294173717,0.0000000000,0.1171052158,0.0000000000,0.0208105575,0.0314047933,0.0227011628,0.0263221469,0.0181834828,0.0000000000,0.0000000000,0.2716510296,0.2305038571,0.0000000000,0.0000000000,0.0636174679,0.0672583058,0.1429729015,0.1670510471,0.1120337099,0.0110363048,0.3932259679,0.3161331415,0.2775171101,0.2738576829,0.0334132425,0.0305593926,0.0350037888,0.0342025682,0.7868846059,0.7868196964,0.4921529889,0.0000000000,0.0000000000,0.0144053390,0.8002024889,0.8272101879,0.2607115507,0.2901104391,0.0000030884,0.1011994705,0.0084613189,0.0289011579,0.0174445957,-0.0899742544,0.0007672746,0.0136924125,-0.0899839103,-0.0055667153
